Time	Substrate Temperature	Substrate Setpoint	Substrate Output	Substrate Rotation Temperature	Substrate Rotation Setpoint	Substrate Rotation Output	Substrate Position Temperature	Substrate Position Setpoint	Substrate Position Output	Buffer HTS Temperature	Buffer HTS Setpoint	Buffer HTS Output	LC Lamp Temperature	LC Lamp Setpoint	LC Lamp Output	In Base Temperature	In Base Setpoint	In Base Output	In Tip Temperature	In Tip Setpoint	In Tip Output	Ga Base Temperature	Ga Base Setpoint	Ga Base Output	Ga Tip Temperature	Ga Tip Setpoint	Ga Tip Output	Al Base Temperature	Al Base Setpoint	Al Base Output	Er Temperature	Er Setpoint	Er Output	GaTe Temperature	GaTe Setpoint	GaTe Output	Si Temperature	Si Setpoint	Si Output	Be Temperature	Be Setpoint	Be Output	Bi Base Temperature	Bi Base Setpoint	Bi Base Output	Bi Tip Temperature	Bi Tip Setpoint	Bi Tip Output	As SUB Temperature	As SUB Setpoint	As SUB Output	As Cracker Temperature	As Cracker Setpoint	As Cracker Output	As Valve Temperature	As Valve Setpoint	As Valve Output	Sb SUB Temperature	Sb SUB Setpoint	Sb SUB Output	Sb Cracker Temperature	Sb Cracker Setpoint	Sb Cracker Output	Sb Valve Temperature	Sb Valve Setpoint	Sb Valve Output	AHS Temperature	AHS Setpoint	AHS Output	DD Be Temperature	DD Be Setpoint	DD Be Output	BOS Temperature	BOS Setpoint	BOS Output	SF1 Temperature	SF1 Setpoint	SF1 Output	SF2 Temperature	SF2 Setpoint	SF2 Output	BOS1 Temperature	BOS1 Setpoint	BOS1 Output	BOS2 Temperature	BOS2 Setpoint	BOS2 Output	Growth Chamber Pressure	Beam Flux	BandiT temperature	Buffer Chamber Pressure	Load Chamber Pressure	BOS Pressure	DopantWaterFlow	LC Turbo Backing Pump	Plasma Intensity	Pirani BM 2	Pirani GC 1	Pirani GC 2	CAR Cryo	Source Flange Cryo	CAR GV	Source Flange GV	BOS Cryo	AluminumInterlock	Shutters	Comments
3568335522	200.0	200.0	5.9	---	---	---	---	---	---	22.5	10.0	0.0	20.6	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.0	273.0	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.4	400.0	400.0	6.3	100.4	100.0	1.0	350.0	350.0	2.9	350.0	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.46E-10	3.0582E-10	-1.4	3.40E-9	4.14E-7	1.00E-11	0.00	1.21E-2	-3.21E-4	1.017E+1	1.517E+0	1.000E-15	14.99	15.76	NaN	NaN	---	2.07E-5	all shutters closed	Growth complete
3568335537	200.0	200.0	6.1	---	---	---	---	---	---	22.4	10.0	0.0	20.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.2	273.1	200.0	0.0	349.9	350.0	8.4	799.9	800.0	14.3	400.0	400.0	6.3	100.8	100.0	0.9	350.0	350.0	2.9	349.9	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.43E-10	3.1146E-10	-1.5	3.40E-9	4.08E-7	1.00E-11	0.00	1.20E-2	-2.84E-4	1.018E+1	1.517E+0	1.000E-15	16.15	15.83	NaN	NaN	---	-5.88E-5	all shutters closed	Growth complete
3568335552	200.0	200.0	5.9	---	---	---	---	---	---	22.4	10.0	0.0	20.7	10.0	0.0	234.1	175.0	0.0	350.0	350.0	7.9	273.0	200.0	0.0	349.9	350.0	8.6	800.0	800.0	14.3	400.0	400.0	6.3	100.8	100.0	0.9	350.0	350.0	3.0	349.9	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.8	400.1	400.0	46.4	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.38E-10	3.0235E-10	-1.4	3.40E-9	4.03E-7	1.00E-11	0.00	1.18E-2	-2.26E-4	1.018E+1	1.518E+0	1.000E-15	16.42	16.14	NaN	NaN	---	2.05E-4	all shutters closed	Growth complete
3568335567	200.0	200.0	5.9	---	---	---	---	---	---	22.4	10.0	0.0	20.6	10.0	0.0	234.1	175.0	0.0	350.1	350.0	8.2	273.1	200.0	0.0	349.9	350.0	8.4	800.0	800.0	14.2	399.9	400.0	6.3	100.6	100.0	1.2	350.0	350.0	2.9	350.0	350.0	4.9	307.9	300.0	0.0	350.1	350.0	9.8	400.1	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.37E-10	3.0303E-10	-1.4	3.40E-9	3.93E-7	1.00E-11	0.00	1.17E-2	-3.57E-4	1.018E+1	1.517E+0	1.000E-15	15.94	15.87	NaN	NaN	---	2.29E-4	all shutters closed	Growth complete
3568335582	200.1	200.0	5.7	---	---	---	---	---	---	22.4	10.0	0.0	20.7	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.3	273.1	200.0	0.0	350.0	350.0	8.6	800.0	800.0	14.2	400.0	400.0	6.3	100.1	100.0	1.3	349.9	350.0	2.9	350.0	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.7	850.1	850.0	18.4	2.10	---	---	566.4	566.4	72.2	899.9	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.39E-10	2.9653E-10	-1.4	3.40E-9	3.87E-7	1.00E-11	0.00	1.17E-2	-3.67E-4	1.018E+1	1.517E+0	1.000E-15	14.99	15.73	NaN	NaN	---	2.38E-5	all shutters closed	Growth complete
3568335597	200.1	200.0	5.8	---	---	---	---	---	---	22.4	10.0	0.0	20.7	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.2	273.2	200.0	0.0	350.1	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.4	99.4	100.0	1.6	350.1	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.7	400.1	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.1	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.35E-10	2.9367E-10	-1.4	3.40E-9	3.82E-7	1.00E-11	0.00	1.16E-2	-3.02E-4	1.018E+1	1.518E+0	1.000E-15	14.77	16.15	NaN	NaN	---	2.37E-4	all shutters closed	Growth complete
3568335612	200.0	200.0	5.8	---	---	---	---	---	---	22.5	10.0	0.0	20.7	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.1	273.1	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.3	99.1	100.0	1.9	350.0	350.0	2.9	349.9	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.1	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.38E-10	3.0056E-10	-1.4	3.40E-9	3.73E-7	1.00E-11	0.00	1.15E-2	-4.50E-4	1.018E+1	1.517E+0	1.000E-15	15.03	16.16	NaN	NaN	---	1.70E-4	all shutters closed	Growth complete
3568335627	200.1	200.0	5.8	---	---	---	---	---	---	22.4	10.0	0.0	20.7	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.1	273.1	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.4	400.0	400.0	6.3	99.1	100.0	1.9	350.0	350.0	3.0	350.0	350.0	4.9	307.8	300.0	0.0	350.1	350.0	9.8	400.0	400.0	46.8	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.40E-10	3.0625E-10	-1.4	3.40E-9	3.68E-7	1.00E-11	0.00	1.14E-2	-1.95E-4	1.018E+1	1.518E+0	1.000E-15	16.29	16.15	NaN	NaN	---	1.00E-4	all shutters closed	Growth complete
3568335642	200.0	200.0	5.8	---	---	---	---	---	---	22.4	10.0	0.0	20.7	10.0	0.0	233.9	175.0	0.0	350.0	350.0	8.4	273.2	200.0	0.0	349.9	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.3	99.7	100.0	1.2	350.0	350.0	2.9	349.9	350.0	4.9	307.8	300.0	0.0	350.0	350.0	10.0	400.0	400.0	46.5	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.0	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.39E-10	3.0292E-10	-1.4	3.40E-9	3.63E-7	1.00E-11	0.00	1.13E-2	-4.64E-4	1.018E+1	1.518E+0	1.000E-15	16.08	16.15	NaN	NaN	---	1.38E-4	all shutters closed	Growth complete
3568335657	200.1	200.0	5.7	---	---	---	---	---	---	22.4	10.0	0.0	20.7	10.0	0.0	233.9	175.0	0.0	350.1	350.0	8.4	273.3	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.2	400.0	400.0	6.4	100.5	100.0	0.9	349.9	350.0	3.0	350.0	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.3	850.1	850.0	18.4	2.10	---	---	566.4	566.4	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.38E-10	3.0107E-10	-1.4	3.40E-9	3.59E-7	1.00E-11	0.00	1.13E-2	-1.99E-4	1.018E+1	1.518E+0	1.000E-15	15.47	15.72	NaN	NaN	---	2.18E-4	all shutters closed	Growth complete
3568335672	200.0	200.0	5.8	---	---	---	---	---	---	22.5	10.0	0.0	20.8	10.0	0.0	233.8	175.0	0.0	350.0	350.0	8.2	273.1	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.4	400.0	400.0	6.3	100.9	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.8	400.0	400.0	46.6	850.0	850.0	18.5	2.10	---	---	566.3	566.4	72.4	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.47E-10	3.0941E-10	-1.5	3.39E-9	3.50E-7	1.00E-11	0.00	1.11E-2	-2.94E-4	1.018E+1	1.518E+0	1.000E-15	15.11	15.95	NaN	NaN	---	3.42E-4	all shutters closed	Growth complete
3568335687	200.0	200.0	5.9	---	---	---	---	---	---	22.4	10.0	0.0	20.7	10.0	0.0	234.0	175.0	0.0	349.9	350.0	8.4	273.2	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.4	400.0	400.0	6.2	100.9	100.0	0.9	350.1	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.1	850.0	18.4	2.10	---	---	566.4	566.4	72.2	900.0	900.0	20.8	0.10	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.48E-10	3.0561E-10	-1.4	3.40E-9	3.47E-7	1.00E-11	0.00	1.10E-2	-1.32E-4	1.018E+1	1.518E+0	1.000E-15	14.77	16.08	NaN	NaN	---	1.84E-4	all shutters closed	Growth complete
3568335702	200.0	200.0	5.8	---	---	---	---	---	---	22.3	10.0	0.0	20.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	7.6	273.1	200.0	0.0	350.0	350.0	8.6	800.1	800.0	14.3	400.0	400.0	6.2	100.5	100.0	0.8	350.0	350.0	3.0	350.1	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.4	400.0	400.0	46.6	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.44E-10	3.1150E-10	-1.4	3.39E-9	3.43E-7	1.00E-11	0.00	1.10E-2	-3.13E-4	1.018E+1	1.518E+0	1.000E-15	14.83	16.04	NaN	NaN	---	1.48E-4	all shutters closed	Growth complete
3568335717	199.9	200.0	5.9	---	---	---	---	---	---	22.4	10.0	0.0	20.9	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.1	273.1	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.3	99.8	100.0	1.5	350.0	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.7	400.1	400.0	46.5	850.0	850.0	18.4	2.10	---	---	566.4	566.4	72.1	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.54E-10	3.1323E-10	-1.5	3.39E-9	3.35E-7	1.00E-11	0.00	1.09E-2	-5.15E-4	1.018E+1	1.518E+0	1.000E-15	15.86	16.03	NaN	NaN	---	2.67E-4	all shutters closed	Growth complete
3568335732	199.9	200.0	6.0	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	233.9	175.0	0.0	350.0	350.0	8.3	273.2	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.3	99.4	100.0	1.7	350.0	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.5	400.1	400.0	46.5	849.9	850.0	18.3	2.00	---	---	566.4	566.4	72.2	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.49E-10	3.1770E-10	-1.4	3.39E-9	3.31E-7	1.00E-11	0.00	1.08E-2	-2.84E-4	1.018E+1	1.518E+0	1.000E-15	16.70	15.76	NaN	NaN	---	2.40E-4	all shutters closed	Growth complete
3568335747	200.0	200.0	5.8	---	---	---	---	---	---	22.3	10.0	0.0	20.8	10.0	0.0	233.8	175.0	0.0	350.0	350.0	7.7	273.2	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.3	400.1	400.0	6.2	99.1	100.0	1.6	350.0	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	349.9	350.0	10.0	400.0	400.0	46.6	850.1	850.0	18.4	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.57E-10	3.2152E-10	-1.5	3.39E-9	3.27E-7	1.00E-11	0.00	1.08E-2	-2.75E-4	1.018E+1	1.518E+0	1.000E-15	15.72	15.83	NaN	NaN	---	1.83E-4	all shutters closed	Growth complete
3568335762	199.9	200.0	5.9	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.3	273.1	200.0	0.0	350.1	350.0	8.4	800.0	800.0	14.4	400.0	400.0	6.3	99.3	100.0	1.7	350.0	350.0	3.0	349.9	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.3	850.1	850.0	18.4	2.00	---	---	566.3	566.4	72.4	900.0	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.58E-10	3.1852E-10	-1.4	3.39E-9	3.24E-7	1.00E-11	0.00	1.07E-2	-3.94E-4	1.018E+1	1.518E+0	1.000E-15	15.20	15.86	NaN	NaN	---	2.48E-4	all shutters closed	Growth complete
3568335777	200.0	200.0	5.8	---	---	---	---	---	---	22.4	10.0	0.0	20.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.3	273.2	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.2	99.8	100.0	1.5	349.9	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.1	350.0	9.8	400.1	400.0	46.4	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.56E-10	3.2384E-10	-1.5	3.39E-9	3.17E-7	1.00E-11	0.00	1.07E-2	-2.97E-4	1.018E+1	1.518E+0	1.000E-15	14.91	16.11	NaN	NaN	---	2.07E-4	all shutters closed	Growth complete
3568335792	200.0	200.0	5.9	---	---	---	---	---	---	22.4	10.0	0.0	20.8	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.1	273.2	200.0	0.0	350.1	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.3	100.4	100.0	1.2	350.0	350.0	3.0	350.1	350.0	4.9	307.8	300.0	0.0	349.9	350.0	9.6	400.2	400.0	46.2	850.0	850.0	18.5	2.10	---	---	566.3	566.4	72.4	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.57E-10	3.2714E-10	-1.4	3.39E-9	3.13E-7	1.00E-11	0.00	1.06E-2	-1.83E-4	1.019E+1	1.519E+0	1.000E-15	15.22	16.15	NaN	NaN	---	2.70E-4	all shutters closed	Growth complete
3568335807	199.9	200.0	6.0	---	---	---	---	---	---	22.4	10.0	0.0	20.8	10.0	0.0	234.2	175.0	0.0	350.0	350.0	8.1	273.1	200.0	0.0	350.0	350.0	8.5	800.1	800.0	14.4	399.9	400.0	6.2	100.8	100.0	0.7	350.0	350.0	2.9	350.0	350.0	4.9	307.7	300.0	0.0	350.0	350.0	9.9	400.2	400.0	46.5	850.0	850.0	18.4	2.10	---	---	566.3	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.55E-10	3.3355E-10	-1.4	3.39E-9	3.10E-7	1.00E-11	0.00	1.05E-2	-3.62E-4	1.018E+1	1.518E+0	1.000E-15	16.11	16.03	NaN	NaN	---	1.68E-4	all shutters closed	Growth complete
3568335822	200.1	200.0	5.8	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	234.0	175.0	0.0	350.0	350.0	7.8	273.0	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.1	400.0	400.0	6.3	100.8	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.7	400.2	400.0	46.3	850.0	850.0	18.4	2.00	---	---	566.5	566.4	72.4	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.52E-10	3.1461E-10	-1.4	3.39E-9	3.03E-7	1.00E-11	0.00	1.04E-2	-2.84E-4	1.019E+1	1.518E+0	1.000E-15	16.37	15.90	NaN	NaN	---	2.46E-4	all shutters closed	Growth complete
3568335837	200.0	200.0	6.1	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	234.0	175.0	0.0	350.0	350.0	7.6	273.2	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.2	400.0	400.0	6.4	100.4	100.0	1.0	350.0	350.0	3.0	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.55E-10	3.2089E-10	-1.5	3.38E-9	3.00E-7	1.00E-11	0.00	1.03E-2	-2.91E-4	1.018E+1	1.518E+0	1.000E-15	15.92	15.82	NaN	NaN	---	8.58E-5	all shutters closed	Growth complete
3568335852	200.0	200.0	5.8	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.3	273.2	200.0	0.0	349.9	350.0	8.5	800.1	800.0	14.3	400.0	400.0	6.2	99.9	100.0	1.3	350.0	350.0	2.9	350.1	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.7	400.2	400.0	46.4	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.0	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.48E-10	3.2219E-10	-1.5	3.38E-9	2.97E-7	1.00E-11	0.00	1.03E-2	-2.56E-4	1.018E+1	1.519E+0	1.000E-15	15.02	15.76	NaN	NaN	---	2.61E-4	all shutters closed	Growth complete
3568335867	200.0	200.0	5.9	---	---	---	---	---	---	22.3	10.0	0.0	20.8	10.0	0.0	234.1	175.0	0.0	350.1	350.0	8.1	273.2	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.4	99.3	100.0	2.0	350.0	350.0	2.9	349.9	350.0	4.9	307.7	300.0	0.0	349.9	350.0	9.6	400.1	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.1	900.0	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.44E-10	3.1786E-10	-1.4	3.38E-9	2.95E-7	1.00E-11	0.00	1.02E-2	-3.43E-4	1.018E+1	1.519E+0	1.000E-15	14.78	16.07	NaN	NaN	---	2.51E-4	all shutters closed	Growth complete
3568335882	200.0	200.0	5.8	---	---	---	---	---	---	22.3	10.0	0.0	21.0	10.0	0.0	234.1	175.0	0.0	349.9	350.0	8.1	273.2	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.3	99.0	100.0	1.9	350.0	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.5	850.1	850.0	18.4	2.10	---	---	566.4	566.4	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.47E-10	3.0455E-10	-1.5	3.38E-9	2.89E-7	1.00E-11	0.00	1.02E-2	-2.19E-4	1.018E+1	1.518E+0	1.000E-15	14.81	15.81	NaN	NaN	---	1.96E-4	all shutters closed	Growth complete
3568335897	200.0	200.0	6.0	---	---	---	---	---	---	22.3	10.0	0.0	20.8	10.0	0.0	234.2	175.0	0.0	350.0	350.0	8.2	273.1	200.0	0.0	350.1	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.3	99.3	100.0	1.8	350.1	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.5	2.00	---	---	566.5	566.4	72.1	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.38E-10	3.0468E-10	-1.5	3.38E-9	2.86E-7	1.00E-11	0.00	1.01E-2	-3.54E-4	1.018E+1	1.518E+0	1.000E-15	16.60	15.80	NaN	NaN	---	6.36E-5	all shutters closed	Growth complete
3568335912	200.0	200.0	5.8	---	---	---	---	---	---	22.4	10.0	0.0	20.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	8.1	273.1	200.0	0.0	350.0	350.0	8.6	800.0	800.0	14.3	400.0	400.0	6.3	99.9	100.0	1.3	350.1	350.0	2.9	350.0	350.0	4.9	307.7	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.37E-10	2.9850E-10	-1.4	3.38E-9	2.83E-7	1.00E-11	0.00	1.01E-2	-3.37E-4	1.018E+1	1.519E+0	1.000E-15	16.25	16.08	NaN	NaN	---	2.46E-4	all shutters closed	Growth complete
3568335927	200.0	200.0	5.8	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	234.0	175.0	0.0	349.9	350.0	8.0	273.0	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.4	100.5	100.0	1.0	349.9	350.0	2.9	350.0	350.0	4.9	307.8	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.37E-10	3.0266E-10	-1.5	3.38E-9	2.78E-7	1.00E-11	0.00	1.00E-2	-5.47E-4	1.018E+1	1.519E+0	1.000E-15	15.62	16.04	NaN	NaN	---	2.61E-4	all shutters closed	Growth complete
3568335942	200.0	200.0	5.9	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	234.0	175.0	0.0	350.0	350.0	7.9	273.0	200.0	0.0	350.0	350.0	8.4	799.9	800.0	14.4	400.0	400.0	6.3	101.0	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	307.7	300.0	0.0	350.0	350.0	9.9	400.1	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.5	566.4	72.3	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.37E-10	3.0487E-10	-1.4	3.38E-9	2.75E-7	1.00E-11	0.00	9.96E-3	-2.46E-4	1.018E+1	1.519E+0	1.000E-15	15.14	15.74	NaN	NaN	---	1.26E-4	all shutters closed	Growth complete
3568335957	200.1	200.0	5.7	---	---	---	---	---	---	22.3	10.0	0.0	20.9	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.0	273.1	200.0	0.0	350.0	350.0	8.6	800.0	800.0	14.2	400.0	400.0	6.3	100.7	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	307.7	300.0	0.0	350.0	350.0	9.8	400.0	400.0	46.4	850.1	850.0	18.5	2.00	---	---	566.5	566.4	72.3	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.35E-10	2.9762E-10	-1.5	3.38E-9	2.72E-7	1.00E-11	0.00	9.94E-3	-2.02E-4	1.018E+1	1.519E+0	1.000E-15	14.75	15.83	NaN	NaN	---	1.81E-4	all shutters closed	Growth complete
